school_id,school_name,school_level,office_of_education_name,road_address
B000013183,근화여자고등학교,고등학교,경상북도교육청,경상북도 경주시 승삼2길 55
B000013221,대영고등학교,고등학교,경상북도교육청,경상북도 영주시 구성로150번길 45
B000011452,광주전자공업고등학교,고등학교,광주광역시교육청,광주광역시 광산구 첨단중앙로 7
B000013119,화순고등학교,고등학교,전라남도교육청,전라남도 화순군 화순읍 진각로 31-9
B000011393,부산소프트웨어마이스터고등학교,고등학교,부산광역시교육청,부산광역시 강서구 가락대로 1393
B000012742,양주백석고등학교,고등학교,경기도교육청,경기도 양주시 백석읍 꿈나무로 205
B000013236,점촌고등학교,고등학교,경상북도교육청,경상북도 문경시 점고길 50
B000011738,경북소프트웨어고등학교,고등학교,경상북도교육청,경상북도 의성군 봉양면 봉호로 14
B000012124,학산여자고등학교,고등학교,부산광역시교육청,부산광역시 동래구 충렬사로51번길 62
B000012835,양구여자고등학교,고등학교,강원특별자치도교육청,강원특별자치도 양구군 양구읍 박수근로 327
B000012258,인제고등학교,고등학교,인천광역시교육청,인천광역시 남동구 석산로197번길 19
B000022846,백령고등학교,고등학교,인천광역시교육청,인천광역시 옹진군 백령면 백령로 708
B000013339,삼천포중앙고등학교,고등학교,경상남도교육청,경상남도 사천시 삼상로 145
B000012292,검단고등학교,고등학교,인천광역시교육청,인천광역시 서구 검단로540번길 7
B000011822,경북예술고등학교,고등학교,대구광역시교육청,대구광역시 남구 중앙대로47길 30
B000012023,경인고등학교,고등학교,서울특별시교육청,서울특별시 구로구 경인로46길 31
B000013073,여수여자고등학교,고등학교,전라남도교육청,전라남도 여수시 관문1길 41
B000012706,수택고등학교,고등학교,경기도교육청,경기도 구리시 검배로 145
B000025145,매곡고등학교,고등학교,울산광역시교육청,울산광역시 북구 매산로 45
B000023040,동성고등학교,고등학교,충청북도교육청,충청북도 음성군 맹동면 대하로 315
B000011349,서울여자상업고등학교,고등학교,서울특별시교육청,서울특별시 관악구 관악로 85
B000030355,비아고등학교,고등학교,광주광역시교육청,광주광역시 광산구 첨단중앙로181번길 42-26
B000023253,위례한빛고등학교,고등학교,경기도교육청,경기도 성남시 수정구 위례동로 86
B000013059,부안여자고등학교,고등학교,전북특별자치도교육청,전북특별자치도 부안군 부안읍 교동1길 54
B000022815,환일고등학교,고등학교,서울특별시교육청,서울특별시 마포구 환일길 47
B000013283,죽변고등학교,고등학교,경상북도교육청,경상북도 울진군 죽변면 죽변4길 19
B000012225,포산고등학교,고등학교,대구광역시교육청,대구광역시 달성군 현풍읍 비슬로 556-13
B000011749,울릉고등학교,고등학교,경상북도교육청,경상북도 울릉군 울릉읍 울릉순환로 236
B000012824,여량고등학교,고등학교,강원특별자치도교육청,강원특별자치도 정선군 여량면 여량7길 42
B000013007,원광보건고등학교,고등학교,전북특별자치도교육청,전북특별자치도 익산시 선화로13길 72
B000027512,송탄고등학교,고등학교,경기도교육청,경기도 평택시 고덕국제1로 176
B000012999,한들고등학교,고등학교,전북특별자치도교육청,전북특별자치도 군산시 대야면 만자로 60
B000011865,고양외국어고등학교,고등학교,경기도교육청,경기도 고양시 덕양구 통일로 820
B000012386,중일고등학교,고등학교,대전광역시교육청,대전광역시 유성구 배울2로 68
B000013416,거창대성고등학교,고등학교,경상남도교육청,경상남도 거창군 거창읍 거열로 81
B000012833,사내고등학교,고등학교,강원특별자치도교육청,강원특별자치도 화천군 사내면 포화로 1093
B000012825,임계고등학교,고등학교,강원특별자치도교육청,강원특별자치도 정선군 임계면 백두대간로 1313
B000013342,사천여자고등학교,고등학교,경상남도교육청,경상남도 사천시 사천읍 옥산로 47
B000011408,대구농업마이스터고등학교,고등학교,대구광역시교육청,대구광역시 수성구 달구벌대로 3170
B000013526,광주고등학교,고등학교,광주광역시교육청,광주광역시 동구 중앙로 302
B000023248,운유고등학교,고등학교,경기도교육청,경기도 김포시 김포한강2로 236
B000024643,치동고등학교,고등학교,경기도교육청,경기도 화성시 동탄순환대로 881-15
B000012679,백양고등학교,고등학교,경기도교육청,경기도 고양시 덕양구 화신로 199
B000012736,신흥고등학교,고등학교,경기도교육청,경기도 동두천시 신천로 159
B000013049,임실고등학교,고등학교,전북특별자치도교육청,전북특별자치도 임실군 임실읍 봉황로 257
B000025805,천안불당고등학교,고등학교,충청남도교육청,충청남도 천안시 서북구 불당29길 22
B000030564,와우고등학교,고등학교,경기도교육청,경기도 화성시 봉담읍 동화서북안길 5
B000011362,부산디지털고등학교,고등학교,부산광역시교육청,부산광역시 중구 망양로 356
B000011745,한국펫고등학교,고등학교,경상북도교육청,경상북도 봉화군 봉화읍 내성천1길 18
B000011838,광주자동화설비마이스터고등학교,고등학교,광주광역시교육청,광주광역시 광산구 사암로92번길 136-26
B000012671,백석고등학교,고등학교,경기도교육청,경기도 고양시 일산동구 강촌로 115
B000011565,김화공업고등학교,고등학교,강원특별자치도교육청,강원특별자치도 철원군 서면 와수1로 72
B000012401,무거고등학교,고등학교,울산광역시교육청,울산광역시 남구 대학로1번길 17-28
B000013162,두호고등학교,고등학교,경상북도교육청,경상북도 포항시 북구 학전로111번길 21
B000012874,양청고등학교,고등학교,충청북도교육청,충청북도 청주시 청원구 오창읍 양청6길 33
B000012845,충북대학교사범대학부설고등학교,고등학교,충청북도교육청,충청북도 청주시 흥덕구 장구봉로41번길 12
B000011731,문경공업고등학교,고등학교,경상북도교육청,경상북도 문경시 영신로 65
B000012445,유신고등학교,고등학교,경기도교육청,경기도 수원시 팔달구 월드컵로 216
B000012585,안중고등학교,고등학교,경기도교육청,경기도 평택시 안중읍 안중믿음길 32
B000012583,태광고등학교,고등학교,경기도교육청,경기도 평택시 탄현1로 155
B000012537,동백고등학교,고등학교,경기도교육청,경기도 용인시 기흥구 동백7로 61
B000012787,동해삼육고등학교,고등학교,강원특별자치도교육청,강원특별자치도 동해시 동해대로 5367
B000011468,울산공업고등학교,고등학교,울산광역시교육청,울산광역시 남구 중앙로204번길 49
B000012702,덕소고등학교,고등학교,경기도교육청,경기도 남양주시 와부읍 덕소로 194
B000012854,흥덕고등학교,고등학교,충청북도교육청,충청북도 청주시 흥덕구 증안로 9
B000012675,가좌고등학교,고등학교,경기도교육청,경기도 고양시 일산서구 가좌1로 43
B000012242,연수고등학교,고등학교,인천광역시교육청,인천광역시 연수구 원인재로 145
B000012700,심석고등학교,고등학교,경기도교육청,경기도 남양주시 화도읍 마석로 62
B000011850,경기과학고등학교,고등학교,경기도교육청,경기도 수원시 장안구 수일로 135
B000011449,전남여자상업고등학교,고등학교,광주광역시교육청,광주광역시 북구 설죽로 433
B000012529,안산고등학교,고등학교,경기도교육청,경기도 안산시 상록구 청룡4길 8
B000011954,홍익대학교사범대학부속고등학교,고등학교,서울특별시교육청,서울특별시 성북구 성북로14가길 23
B000011671,한울고등학교,고등학교,전라남도교육청,전라남도 곡성군 목사동면 주목로 713
B000013232,함창고등학교,고등학교,경상북도교육청,경상북도 상주시 함창읍 함창중앙로 85
B000011670,한빛고등학교,고등학교,전라남도교육청,전라남도 담양군 대전면 추성1로 501-21
B000011511,경기스마트고등학교,고등학교,경기도교육청,경기도 시흥시 정왕천로 404
B000025234,인천과학예술영재학교,고등학교,인천광역시교육청,인천광역시 연수구 아카데미로 192
B000011941,휘봉고등학교,고등학교,서울특별시교육청,서울특별시 동대문구 한천로 290
B000013334,통영고등학교,고등학교,경상남도교육청,경상남도 통영시 도남로 116
B000011696,장성하이텍고등학교,고등학교,전라남도교육청,전라남도 장성군 장성읍 단풍로 72
B000011808,부산해사고등학교,고등학교,부산광역시교육청,부산광역시 영도구 해양로 425
B000012974,전주솔내고등학교,고등학교,전북특별자치도교육청,전북특별자치도 전주시 덕진구 송천중앙로 170
